chr	start	end	strand	pvalue	qvalue	meth.diff
230317	chr8	140001	140200	*	1.57666087440881e-06	4.40099506894929e-05	10.5758074778248
230440	chr8	303601	303800	*	2.61052273302897e-05	0.000559360707761832	18.4815073716319
230523	chr8	440201	440400	*	6.72670911787237e-05	0.00129910228400967	11.5816091954023
230529	chr8	446601	446800	*	0.00098931639316779	0.0132170318927373	10.5743267897541
230715	chr8	720801	721000	*	0.0013764522158498	0.0173745593190533	11.7469387755102
230720	chr8	731601	731800	*	1.98239501453736e-05	0.000438128391556407	14.7368997726463
230727	chr8	761601	761800	*	5.69053517950801e-10	2.71744395495863e-08	17.716328918658
230735	chr8	778401	778600	*	2.7814560914274e-07	8.91822845497531e-06	18.1558738065587
230736	chr8	784201	784400	*	0.00201783287343648	0.0238110383964758	10.2551834130782
230751	chr8	795401	795600	*	0.000993567642732248	0.0132650569285745	10.177309795831
230810	chr8	863801	864000	*	0.000310594870070646	0.00494582774645932	10.6372882428307
230818	chr8	884401	884600	*	5.33094178518733e-05	0.00105603895234786	13.4393414737865
230929	chr8	1058201	1058400	*	3.97209771479952e-06	0.000102567966866333	17.0806088729523
230930	chr8	1059601	1059800	*	9.19627366805588e-16	7.81158665569785e-14	31.1083065836283
230937	chr8	1073601	1073800	*	1.4047359042818e-07	4.73063675647093e-06	10.9848091629468
230964	chr8	1108801	1109000	*	9.83869820873854e-06	0.000233468964093439	14.3398268398268
230993	chr8	1128401	1128600	*	8.77832891918868e-05	0.00164358100185405	12.3563394997234
231065	chr8	1206001	1206200	*	0.00344789182405565	0.0366895697803362	10.8248344963321
231111	chr8	1252201	1252400	*	1.22026000315078e-07	4.1587748430759e-06	11.4483055891952
231334	chr8	1404601	1404800	*	2.82624257759261e-08	1.0670439846412e-06	11.9865068465754
231415	chr8	1462001	1462200	*	0.0010642744834927	0.014051799899497	11.0294981783993
231744	chr8	1850201	1850400	*	3.19657502667827e-06	8.40118669152828e-05	16.741678387248
231955	chr8	2051201	2051400	*	0.00371061905907493	0.0388615360126504	13.3071298312707
232085	chr8	2183401	2183600	*	0.000543802482392037	0.00797710765086758	13.9885673994611
232161	chr8	2251801	2252000	*	3.55554531500614e-07	1.11773873635131e-05	13.6215279399327
232184	chr8	2278201	2278400	*	6.51078065089881e-07	1.94879093190534e-05	22.52337167699
232196	chr8	2285401	2285600	*	0.000574789034502317	0.00835393386778715	13.9887843903296
232227	chr8	2312401	2312600	*	1.98478653362665e-05	0.00043853702315741	11.3828816316813
232228	chr8	2312601	2312800	*	7.16267665610475e-15	5.68395294140675e-13	25.0420782597593
232251	chr8	2343201	2343400	*	1.48862481721398e-05	0.000338606780854712	13.0594574391877
232413	chr8	2515601	2515800	*	8.50200310033403e-29	1.5943370902838e-26	41.0470085470086
232558	chr8	2656201	2656400	*	0.000104193776431208	0.00191066970996531	10.6677099634846
232747	chr8	2819801	2820000	*	0.000438243374015432	0.00664326752107014	13.7939110070258
232786	chr8	2868801	2869000	*	0.000540459732906941	0.00793684717422528	11.4636691329918
232791	chr8	2874801	2875000	*	6.30910770470496e-15	5.0288206512949e-13	31.3620071684588
232858	chr8	2963801	2964000	*	6.33396299991718e-15	5.04738771594418e-13	28.8918205804749
232867	chr8	2978401	2978600	*	1.29967186418622e-06	3.69319391386456e-05	16.3883347276745
232886	chr8	3014801	3015000	*	2.90870406065552e-15	2.37705596231589e-13	28.0276134122288
232887	chr8	3015001	3015200	*	1.95251136614072e-13	1.36012290486539e-11	25.0761798587885
232888	chr8	3015201	3015400	*	9.47893914705519e-05	0.00175866491848118	10.7098286305665
232958	chr8	3135601	3135800	*	5.7115329064473e-05	0.00112276418175198	12.9279811097993
232962	chr8	3141801	3142000	*	1.66172269176229e-05	0.000373840794840287	16.2800162800163
233262	chr8	3489201	3489400	*	0.0032240888947846	0.0347395351562958	12.7957772115035
233340	chr8	3606001	3606200	*	3.76228397732738e-14	2.79421009843912e-12	21.6601946643804
233491	chr8	3829201	3829400	*	0.000155818873338579	0.00272386361549914	13.4404057480981
233569	chr8	3912601	3912800	*	0.0022031728365578	0.0255733918947401	14.3770097275871
233623	chr8	3970601	3970800	*	2.59206622439586e-07	8.3590681084913e-06	12.8060314061385
233672	chr8	4033601	4033800	*	0.00015917250015986	0.00277438739531745	12.4013950984293
233752	chr8	4100001	4100200	*	0.000268516519091108	0.00436053250810491	10.5791278784909
233838	chr8	4178201	4178400	*	0.000692395461405172	0.00978136460437987	10.1483491110598
233937	chr8	4295801	4296000	*	7.11972549133365e-05	0.00136618982798499	13.2703255402642
233989	chr8	4360601	4360800	*	0.000110004797038824	0.0020052155215442	10.1411578112609
234181	chr8	4637001	4637200	*	8.93035419400971e-08	3.11750351601598e-06	23.1485201553502
234307	chr8	4793801	4794000	*	7.36961786839289e-11	3.91672702725614e-09	25.9322290295742
234353	chr8	4837401	4837600	*	8.84141267448851e-21	1.07822174477338e-18	34.4343980068863
234367	chr8	4855401	4855600	*	1.59843893645518e-05	0.000361171331757812	11.646117106868
234754	chr8	5064401	5064600	*	3.96903043800636e-05	0.000813825912596567	10.2235099337748
234904	chr8	5204601	5204800	*	0.00206933320074265	0.0243078522106599	10.4038539132136
234960	chr8	5251201	5251400	*	2.42533694667727e-06	6.53139681816118e-05	11.6176470588235
234980	chr8	5268401	5268600	*	1.2963795825489e-05	0.00029951425737069	21.7800231102034
234989	chr8	5282401	5282600	*	0.00197479021863858	0.0234004924214048	10.6590800063962
235051	chr8	5382201	5382400	*	8.73430025015657e-10	4.07230625944053e-08	16.0311574964143
235108	chr8	5476201	5476400	*	0.000116041517493469	0.00210196605931411	12.0944597409787
235120	chr8	5487001	5487200	*	3.47325564482998e-05	0.000722201473672964	15.9816266730023
235213	chr8	5564601	5564800	*	0.000611269490495431	0.00880027963448107	10.9668174286866
235232	chr8	5581601	5581800	*	3.18205199737642e-08	1.19301262069637e-06	16.6064168772662
235316	chr8	5696001	5696200	*	0.000454688451753522	0.00685622868991661	10.9933456815531
235348	chr8	5745401	5745600	*	3.63608474850828e-11	2.00634979107368e-09	18.8675456124672
235351	chr8	5752401	5752600	*	0.000941239162283459	0.0126673852264581	12.5263898662913
235441	chr8	5828601	5828800	*	0.000642992074987511	0.00918255877088848	10.7505807200929
235623	chr8	5958601	5958800	*	0.00212768541115519	0.0248578188500688	12.4531643844949
235696	chr8	6037401	6037600	*	7.95194268322529e-05	0.00150718562604137	12.8877497371188
235726	chr8	6079801	6080000	*	7.42365182848676e-07	2.19982937281097e-05	12.9043423536816
235732	chr8	6085201	6085400	*	0.00287419119249768	0.0316940300785039	12.9053869631027
235853	chr8	6159801	6160000	*	4.5308856670021e-05	0.000914987267481022	14.4084536754694
235890	chr8	6200601	6200800	*	0.00117638595980244	0.0152627504371482	11.4019520851819
235897	chr8	6212001	6212200	*	2.29296891190635e-21	2.89118776779491e-19	29.9119351380004
235933	chr8	6252801	6253000	*	0.00152456744911656	0.0189198808080633	12.3519664701009
236227	chr8	6476401	6476600	*	2.15918979202339e-06	5.86104706568127e-05	14.3069641649763
236829	chr8	6849601	6849800	*	4.24266261762292e-06	0.000108807127894035	12.138834028235
236864	chr8	6884001	6884200	*	1.00816338310562e-18	1.06688069589594e-16	32.968507272984
237079	chr8	7018001	7018200	*	1.71266337275171e-07	5.6889665543849e-06	13.5876512987896
237144	chr8	7063801	7064000	*	0.000104495872891537	0.00191597623432075	14.5996253456632
237200	chr8	7109801	7110000	*	1.65938942185677e-05	0.000373377505556611	14.3934081346424
237314	chr8	7220601	7220800	*	1.48435121047263e-07	4.98576821776015e-06	22.7504071661238
237422	chr8	7282401	7282600	*	5.55247746292913e-09	2.32522860036374e-07	20.7404492539761
237456	chr8	7310801	7311000	*	6.23507629999828e-05	0.00121365273614853	10.9979370809696
237474	chr8	7327201	7327400	*	0.00397352763735161	0.0410406449940655	12.0515686484666
237652	chr8	7454601	7454800	*	1.84392284709567e-05	0.000410697309077358	16.2589148686467
237655	chr8	7457001	7457200	*	2.80716608783742e-05	0.000596710391299809	11.6411238825032
237691	chr8	7520201	7520400	*	3.16076742128885e-06	8.31518944368424e-05	18.0541492405899
237756	chr8	7569001	7569200	*	2.56261285031106e-05	0.000550262029410767	12.6975417032485
237963	chr8	7686001	7686200	*	9.28735113343695e-05	0.0017277791334183	13.8669897294951
237975	chr8	7693601	7693800	*	8.52694446617822e-06	0.000204867754894908	11.8051936382424
238210	chr8	7909801	7910000	*	2.4232616873753e-07	7.85465481697739e-06	10.1054400092695
238258	chr8	7942601	7942800	*	3.20553477227336e-06	8.42122939700065e-05	11.4611633577151
238328	chr8	8002601	8002800	*	6.74597591280682e-05	0.00130212313644168	10.2645502645503
238359	chr8	8049201	8049400	*	0.0046349573988212	0.046268411268506	10.2686660418619
238457	chr8	8142001	8142200	*	3.8775747740942e-05	0.000796943643102095	13.8047138047138
238472	chr8	8159401	8159600	*	0.00122127065701538	0.0157427479593993	10.4369588744589
238541	chr8	8211801	8212000	*	1.999845153268e-06	5.46799489961481e-05	15.8233276157804
238552	chr8	8224201	8224400	*	0.000720769380141687	0.0101132596297322	11.7589893100097
238669	chr8	8371601	8371800	*	7.06135502169357e-10	3.32976351288415e-08	18.2692307692308
238943	chr8	8597001	8597200	*	3.08003691386847e-15	2.5126268780443e-13	23.4528458170631
239218	chr8	9055001	9055200	*	2.45481553236031e-16	2.1820852492331e-14	28.4841405337407
239394	chr8	9239001	9239200	*	4.24849347709785e-15	3.43634658402943e-13	34.4966843349166
239605	chr8	9425001	9425200	*	2.57539380197621e-20	3.03981928538674e-18	27.9453887808652
239768	chr8	9573401	9573600	*	6.06887058222169e-11	3.25592881317498e-09	25.6768246297042
239914	chr8	9754001	9754200	*	2.38218497180094e-05	0.000515421939098663	11.3795544904962
240051	chr8	9905201	9905400	*	8.40535810208783e-05	0.00158190955452549	11.9016019012932
240291	chr8	10114401	10114600	*	4.91809455188555e-09	2.07461507764585e-07	23.6660548135958
240317	chr8	10147801	10148000	*	5.80613355013633e-10	2.7685570629768e-08	20.2729668802909
240343	chr8	10173001	10173200	*	3.17158984504722e-07	1.00554324151807e-05	22.1293707392165
240462	chr8	10275401	10275600	*	0.000117515260320937	0.00212625072742812	10.0488270288472
240530	chr8	10350401	10350600	*	2.16584219194193e-12	1.35855913680704e-10	26.6102401333718
240632	chr8	10424401	10424600	*	8.01947396943493e-05	0.00151799166409233	11.4158546854325
240635	chr8	10425201	10425400	*	6.00697818558173e-06	0.000149420122421271	12.0052633913391
240650	chr8	10435801	10436000	*	0.000188860165380058	0.00321471849953943	12.1004566210046
240911	chr8	10904801	10905000	*	1.36185324602005e-05	0.000312919310695474	23.0537418382722
240917	chr8	10906801	10907000	*	0.00389590386064216	0.0404002442244155	13.6782172823363
241033	chr8	10995401	10995600	*	0.00184291841258175	0.0221085167386574	13.9815970056145
241035	chr8	10998801	10999000	*	1.03155478959517e-10	5.38154474706134e-09	20.2352862239021
241158	chr8	11154401	11154600	*	9.72229825693539e-05	0.00179947895467112	11.613236645229
241204	chr8	11192601	11192800	*	0.00126376594026782	0.0161782902395092	10.0226244343891
241258	chr8	11265601	11265800	*	1.547635125416e-05	0.000350869165947866	13.189544224027
241309	chr8	11311801	11312000	*	0.000579611380374241	0.00841327045524849	10.9704641350211
241331	chr8	11336601	11336800	*	5.19577253067794e-07	1.58482527733975e-05	21.2645739910314
241666	chr8	11703801	11704000	*	9.49248164200917e-06	0.000225966557158522	13.1218975631769
241667	chr8	11706401	11706600	*	9.07499853228517e-19	9.63824734613961e-17	24.8471675044152
241729	chr8	11862201	11862400	*	7.6427935900658e-18	7.58630893126759e-16	39.2349993889772
241741	chr8	11881801	11882000	*	0.000124541994162913	0.00223668029942381	12.5472411186697
241755	chr8	11889401	11889600	*	7.53222840864178e-08	2.66278390596037e-06	22.0913454868337
242470	chr8	12695201	12695400	*	1.58312301632451e-27	2.81370210782871e-25	41.6686959024196
242492	chr8	12741801	12742000	*	3.93891497435042e-05	0.000808163483623438	11.4754098360656
242605	chr8	12819001	12819200	*	0.00184342168985945	0.0221129131963601	13.6281588447653
243126	chr8	13222201	13222400	*	1.40983717164973e-05	0.000322706267406953	11.8542635658915
243142	chr8	13248401	13248600	*	0.000419999338080684	0.00641029172597137	12.4864572047671
243162	chr8	13280401	13280600	*	0.00213914671601655	0.0249718683317025	10.4172876304024
243166	chr8	13288401	13288600	*	7.0898783149069e-08	2.51713951493184e-06	24.2816091954023
243191	chr8	13327401	13327600	*	0.000420098692641602	0.00641150545071749	11.0043886664614
243246	chr8	13388001	13388200	*	2.22331550709757e-09	9.81674533189069e-08	23.3338090480948
243247	chr8	13388201	13388400	*	0.00018874686544165	0.00321329749327822	17.3684210526316
243328	chr8	13453201	13453400	*	0.000641826999444956	0.00916875546009664	12.7235455525779
243336	chr8	13457601	13457800	*	1.71547695870806e-05	0.000384419145909097	15.1770111054738
243345	chr8	13461401	13461600	*	8.2654338954838e-05	0.00155901750407882	18.2415424889247
243470	chr8	13560001	13560200	*	1.6976649827036e-08	6.61814803597917e-07	13.5968177424194
243585	chr8	13732801	13733000	*	0.00300826656030468	0.0328912723044076	10.8727662137742
243620	chr8	13792801	13793000	*	0.00123203140182715	0.0158523836304437	11.8742445321231
243740	chr8	13900801	13901000	*	6.85742014601657e-53	4.32155003768141e-50	53.6455006890988
243874	chr8	14116801	14117000	*	9.81002380527797e-21	1.19364355893003e-18	24.8463774779564
243993	chr8	14252201	14252400	*	7.88483988294594e-05	0.00149578257492308	15.2253049266871
243994	chr8	14252801	14253000	*	0.000110953132069227	0.00201973290675125	12.4853553104674
244279	chr8	14657001	14657200	*	0.000189219537244217	0.00321981845517667	12.3617044583196
244333	chr8	14732201	14732400	*	0.000139014387341116	0.00246313509156135	15.2046783625731
244334	chr8	14732801	14733000	*	7.50473343154833e-05	0.00143207823835809	18.0091920657958
244378	chr8	14780401	14780600	*	0.000110660221677006	0.00201562601395053	14.9324623428209
244405	chr8	14819601	14819800	*	1.02607094837352e-06	2.97028511017762e-05	14.7510203017225
244473	chr8	14899001	14899200	*	8.3504903187728e-07	2.45333891202722e-05	12.9378630522795
244805	chr8	15249601	15249800	*	7.68951750723187e-09	3.15052553328206e-07	18.5469251150467
244925	chr8	15358401	15358600	*	0.00308161034850584	0.0335138318333781	13.2955095219246
245094	chr8	15890801	15891000	*	2.09737782722753e-07	6.87207192516358e-06	17.5274858040353
245167	chr8	15994801	15995000	*	0.00118684799121333	0.0153707293094312	13.1365694764439
245247	chr8	16322201	16322400	*	1.11838282261789e-27	2.00313137732879e-25	31.9027241415301
245248	chr8	16322801	16323000	*	1.98102493741945e-07	6.513284602657e-06	18.076864486083
245430	chr8	16546001	16546200	*	0.000845114542871237	0.0115624004234809	12.0463992809797
245447	chr8	16578201	16578400	*	7.30066332755109e-15	5.78493269110088e-13	29.5003941516815
245461	chr8	16602801	16603000	*	7.94014167661449e-06	0.000192298399941551	14.1018155228018
245492	chr8	16622001	16622200	*	2.85107679587639e-07	9.11884501170315e-06	18.7229437229437
245525	chr8	16663801	16664000	*	3.89555198563535e-07	1.21575852423294e-05	19.0288729979919
245624	chr8	16811801	16812000	*	1.67001808998391e-05	0.000375429367086853	10.8000455217936
245742	chr8	16978401	16978600	*	2.18720458610769e-05	0.000478151691293183	13.0679330641631
245769	chr8	17001001	17001200	*	2.10677954514318e-05	0.000462206056868457	16.2247297487014
245890	chr8	17259801	17260000	*	0.000650955729561614	0.00927607468615673	15.8209586827729
245911	chr8	17274801	17275000	*	8.28057482942704e-11	4.37355163905585e-09	15.9094439266853
245971	chr8	17359201	17359400	*	3.2093032800225e-09	1.38653605334633e-07	15.6182560021581
245981	chr8	17365601	17365800	*	2.77757488594452e-06	7.3907013084957e-05	18.2237760944162
246318	chr8	17691801	17692000	*	2.09905340693257e-08	8.07387316905766e-07	20.3125
246329	chr8	17748601	17748800	*	2.25998268080764e-21	2.85293373571714e-19	19.449229882481
246471	chr8	17958801	17959000	*	0.000420894750269979	0.00642213893396964	14.1384342088567
246479	chr8	17980801	17981000	*	0.000748814517857149	0.0104401590788329	11.4942528735632
246492	chr8	17998201	17998400	*	0.00119046834472504	0.0154083573663597	12.2440562118846
246548	chr8	18059801	18060000	*	4.95139626498583e-07	1.51629364643452e-05	17.4944185870511
246580	chr8	18080201	18080400	*	9.69763976559138e-08	3.36753810442729e-06	14.9945887445887
246652	chr8	18142401	18142600	*	7.22842540323465e-05	0.00138491082774064	21.282381565765
246811	chr8	18406801	18407000	*	6.19594671701624e-08	2.222216012365e-06	22.1661054994388
246848	chr8	18450001	18450200	*	2.60353740255032e-06	6.96429859507501e-05	14.4026703353707
246883	chr8	18495601	18495800	*	3.64054577699806e-08	1.35298604595694e-06	11.1299011251279
246912	chr8	18524601	18524800	*	0.00438124091301354	0.0442937029109494	10.2682405108748
246971	chr8	18608801	18609000	*	1.64777067288488e-09	7.4245650322417e-08	15.7913961038961
247029	chr8	18696401	18696600	*	0.000323538375845489	0.00512478554177175	14.7554850647634
